order_id,customer,state,city,order_date,total_units,revenue,product_name,category_name,brand_name,store_name,sales_rep
561,"Marjorie Logan",NY,"Franklin Square",2016-11-19,2,858.00,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Marcelene Boyer"
565,"Nathaniel Richard",NY,"New Windsor",2016-11-21,1,429.00,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel"
582,"Araceli Golden",CA,Fullerton,2016-12-04,2,858.00,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Pure Cycles","Santa Cruz Bikes","Mireya Copeland"
597,"Shasta Combs",NY,"Yorktown Heights",2016-12-08,2,858.00,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Marcelene Boyer"
612,"Taylor Cole",NY,Carmel,2016-12-16,1,429.00,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel"
618,"Tanesha Hampton",NY,Syosset,2016-12-21,2,858.00,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Marcelene Boyer"
621,"Anton Barton",NY,Buffalo,2016-12-23,2,858.00,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Marcelene Boyer"
625,"Carmela Hays",CA,Lawndale,2016-12-25,1,429.00,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Pure Cycles","Santa Cruz Bikes","Mireya Copeland"
663,"Herta Rollins",CA,"Mountain View",2017-01-20,2,858.00,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Pure Cycles","Santa Cruz Bikes","Genna Serrano"
675,"Boyce Burks",NY,Sunnyside,2017-01-28,1,429.00,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel"
736,"Klara Stanley",NY,Webster,2017-02-27,1,429.00,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel"
756,"Sommer Hopkins",NY,Tonawanda,2017-03-06,2,858.00,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Marcelene Boyer"
773,"Kenton Hughes",NY,Canandaigua,2017-03-11,2,858.00,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Marcelene Boyer"
794,"Shonta Preston",NY,Utica,2017-03-23,1,429.00,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel"
876,"Dane Mcdaniel",NY,Canandaigua,2017-05-05,2,858.00,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel"
899,"Renita Henry",NY,"New Rochelle",2017-05-20,1,429.00,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel"
1032,"Emmett Casey",NY,"Valley Stream",2017-07-30,1,429.00,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Marcelene Boyer"
1046,"Sherril Alvarado",TX,Desoto,2017-08-07,2,858.00,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Pure Cycles","Rowlett Bikes","Kali Vargas"
1093,"Shiela Calderon",CA,Rocklin,2017-08-25,2,858.00,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Pure Cycles","Santa Cruz Bikes","Genna Serrano"
1104,"Trinity Riddle",NY,"Ballston Spa",2017-09-01,1,429.00,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Marcelene Boyer"
1133,"Buford Gilbert",NY,Bellmore,2017-09-19,1,429.00,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel"
1154,"Tad Gardner",NY,"Niagara Falls",2017-09-30,1,429.00,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel"
1173,"Dori Alvarez",NY,Kingston,2017-10-08,1,429.00,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel"
1201,"Candis Harding",NY,"Ballston Spa",2017-10-23,2,858.00,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Marcelene Boyer"
1219,"Gilbert Calhoun",NY,"East Elmhurst",2017-10-30,2,858.00,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel"
1257,"Kallie Best",NY,Rochester,2017-11-19,2,858.00,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel"
1288,"Corrinne Garrison",TX,Victoria,2017-12-07,2,858.00,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Pure Cycles","Rowlett Bikes","Layla Terrell"
1304,"Lamar Bush",NY,Buffalo,2017-12-16,1,429.00,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Marcelene Boyer"
1415,"Carolann Russell",NY,"Glen Cove",2018-03-03,1,429.00,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel"
1511,"Regenia Vaughan",NY,Mahopac,2018-04-09,2,858.00,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Marcelene Boyer"
1541,"Pamelia Newman",NY,Monroe,2018-04-16,1,429.00,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel"
6,"Sharyn Hopkins",NY,Baldwinsville,2016-01-04,1,449.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Marcelene Boyer"
15,"Ellsworth Michael",NY,Carmel,2016-01-09,2,898.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel"
24,"Ashton Lott",NY,"Floral Park",2016-01-18,2,898.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel"
35,"Neville Mcclain",NY,"West Hempstead",2016-01-22,1,449.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel"
58,"Tiana Henderson",NY,"Franklin Square",2016-02-05,1,449.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Marcelene Boyer"
70,"Cleotilde Booth",TX,"Sugar Land",2016-02-11,1,449.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Rowlett Bikes","Layla Terrell"
71,"Cathey Lamb",NY,Bayside,2016-02-11,1,449.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel"
78,"Trinidad Chapman",NY,Ronkonkoma,2016-02-16,2,898.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel"
85,"Aaron Knapp",NY,Yonkers,2016-02-20,1,449.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel"
103,"Brigida Larson",CA,"Canyon Country",2016-03-03,1,449.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Santa Cruz Bikes","Mireya Copeland"
118,"Danille Mcfarland",CA,Rocklin,2016-03-12,1,449.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Santa Cruz Bikes","Mireya Copeland"
129,"Armand Whitehead",NY,Lindenhurst,2016-03-19,1,449.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel"
134,"Tuan Wolfe",NY,"West Babylon",2016-03-20,2,898.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel"
135,"Alexandria Zamora",NY,Schenectady,2016-03-21,2,898.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel"
141,"Erlene Cook",NY,"Mount Vernon",2016-03-25,1,449.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel"
156,"Sheri Cole",CA,"San Jose",2016-04-03,2,898.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Santa Cruz Bikes","Genna Serrano"
160,"Harris Pittman",NY,Jamaica,2016-04-04,2,898.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel"
162,"Williemae Holloway",CA,Oakland,2016-04-06,1,449.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Santa Cruz Bikes","Genna Serrano"
163,"Magdalena Sherman",NY,Oswego,2016-04-06,1,449.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel"
170,"Aubrey Durham",NY,"Port Washington",2016-04-10,2,898.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel"
178,"Graig Roth",NY,"West Babylon",2016-04-16,1,449.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Marcelene Boyer"
179,"Shery Acosta",NY,"Saratoga Springs",2016-04-17,1,449.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Marcelene Boyer"
195,"Kasha Sullivan",NY,Scarsdale,2016-04-28,1,449.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel"
199,"Marisa Chambers",NY,Amityville,2016-05-01,2,898.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel"
217,"Sebrina Hart",NY,Coram,2016-05-11,1,449.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel"
232,"Latashia Travis",CA,Upland,2016-05-20,1,449.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Santa Cruz Bikes","Genna Serrano"
239,"Lashawn Ortiz",TX,Longview,2016-05-27,1,449.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Rowlett Bikes","Layla Terrell"
240,"Kanesha Vega",NY,Rome,2016-05-27,2,898.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Marcelene Boyer"
249,"Miquel Neal",NY,"Staten Island",2016-06-01,2,898.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Marcelene Boyer"
258,"Cecil Hopper",NY,"Central Islip",2016-06-06,1,449.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel"
269,"Terrell Mathis",NY,Selden,2016-06-12,1,449.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Marcelene Boyer"
275,"Rozanne Reyes",NY,"Garden City",2016-06-17,1,449.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel"
292,"Van Peters",TX,Houston,2016-06-29,2,898.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Rowlett Bikes","Layla Terrell"
294,"Lavona Austin",NY,Utica,2016-07-01,1,449.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel"
302,"Carlena Salinas",NY,Jamaica,2016-07-06,2,898.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Marcelene Boyer"
308,"Charlyn Cantrell",NY,"West Islip",2016-07-11,2,898.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Marcelene Boyer"
332,"Antonetta Rocha",NY,"Port Chester",2016-07-24,2,898.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel"
333,"Major Merrill",NY,Astoria,2016-07-25,2,898.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Marcelene Boyer"
337,"Adriene Rollins",NY,Plainview,2016-07-26,1,449.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel"
344,"Romaine Salazar",NY,Monsey,2016-08-01,2,898.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Marcelene Boyer"
345,"Shauna Edwards",NY,"Yorktown Heights",2016-08-01,2,898.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Marcelene Boyer"
346,"Lynne Anderson",TX,"El Paso",2016-08-01,2,898.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Rowlett Bikes","Layla Terrell"
358,"Larissa Hays",NY,Elmont,2016-08-05,2,898.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel"
387,"Jennette Wooten",TX,Rowlett,2016-08-20,1,449.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Rowlett Bikes","Kali Vargas"
398,"Chasidy Tran",CA,Vista,2016-08-29,2,898.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Santa Cruz Bikes","Mireya Copeland"
408,"Shemeka Lyons",CA,Pomona,2016-09-01,1,449.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Santa Cruz Bikes","Mireya Copeland"
431,"Carlie Terrell",NY,Yonkers,2016-09-11,1,449.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Marcelene Boyer"
434,"Rochell Cantrell",NY,"Port Jefferson Station",2016-09-13,2,898.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Marcelene Boyer"
435,"Keri Bridges",TX,Richardson,2016-09-14,1,449.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Rowlett Bikes","Layla Terrell"
460,"Ladawn Downs",TX,Houston,2016-09-25,2,898.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Rowlett Bikes","Kali Vargas"
461,"Brittney Rojas",NY,Kingston,2016-09-26,2,898.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel"
470,"Derrick Marks",CA,Glendora,2016-09-30,1,449.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Santa Cruz Bikes","Genna Serrano"
493,"Rosalie Coffey",CA,Upland,2016-10-09,2,898.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Santa Cruz Bikes","Genna Serrano"
514,"Guillermo Hart",NY,"New York",2016-10-19,2,898.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel"
519,"Fran Yang",NY,Utica,2016-10-22,2,898.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel"
527,"Irving Pitts",CA,Torrance,2016-10-27,2,898.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Santa Cruz Bikes","Mireya Copeland"
543,"Alica Hunter",NY,"East Elmhurst",2016-11-06,1,449.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Marcelene Boyer"
546,"Loise Walker",NY,Shirley,2016-11-09,2,898.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel"
552,"Alexis Mack",NY,"New City",2016-11-12,1,449.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel"
553,"Liliana Kerr",TX,Desoto,2016-11-12,2,898.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Rowlett Bikes","Layla Terrell"
561,"Marjorie Logan",NY,"Franklin Square",2016-11-19,1,449.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Marcelene Boyer"
565,"Nathaniel Richard",NY,"New Windsor",2016-11-21,1,449.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel"
570,"Loreen Byers",NY,"South Ozone Park",2016-11-23,1,449.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Marcelene Boyer"
578,"Yahaira Robertson",NY,Endicott,2016-11-27,2,898.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel"
585,"Alden Atkinson",NY,Shirley,2016-12-04,2,898.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel"
587,"Grace Madden",CA,"San Pablo",2016-12-06,1,449.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Santa Cruz Bikes","Mireya Copeland"
592,"Jong Guthrie",NY,Bethpage,2016-12-06,2,898.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel"
600,"Sharika Colon",NY,"Long Beach",2016-12-09,2,898.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel"
606,"Georgetta Hardin",NY,Canandaigua,2016-12-11,2,898.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel"
610,"Jovita Bishop",NY,"Staten Island",2016-12-13,2,898.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Marcelene Boyer"
613,"Charlene Norris",NY,Syosset,2016-12-17,2,898.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel"
614,"Eun Harris",CA,"San Diego",2016-12-18,1,449.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Santa Cruz Bikes","Mireya Copeland"
622,"Nevada Hood",NY,"Hopewell Junction",2016-12-23,1,449.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel"
630,"Loyce Conway",NY,"Central Islip",2016-12-26,2,898.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Marcelene Boyer"
808,"Justina Jenkins",NY,Baldwin,2017-03-31,1,449.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Marcelene Boyer"
855,"Kermit Hyde",NY,Patchogue,2017-04-22,1,449.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Marcelene Boyer"
878,"Moses Pope",CA,Lawndale,2017-05-07,2,898.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Santa Cruz Bikes","Genna Serrano"
934,"Corrina Sawyer",NY,Troy,2017-06-09,1,449.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel"
1017,"Nettie Mcdaniel",NY,"South Ozone Park",2017-07-20,2,898.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Marcelene Boyer"
1036,"Cassie Cline",NY,Brooklyn,2017-07-30,2,898.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Marcelene Boyer"
1039,"Heather Perry",NY,Sunnyside,2017-08-02,2,898.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel"
1064,"Crysta Velez",TX,Houston,2017-08-16,1,449.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Rowlett Bikes","Layla Terrell"
1070,"Emelda Dickerson",NY,Hamburg,2017-08-17,2,898.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel"
1092,"Ronna Butler",CA,Encino,2017-08-25,1,449.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Santa Cruz Bikes","Mireya Copeland"
1276,"Letty Cobb",NY,Depew,2017-11-30,2,898.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Marcelene Boyer"
1346,"Sarita Parks",TX,Forney,2018-01-14,2,898.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Rowlett Bikes","Kali Vargas"
1467,"Katherina Odom",NY,Plainview,2018-03-26,1,449.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel"
1559,"Tangela Quinn",NY,"Richmond Hill",2018-04-20,1,449.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Marcelene Boyer"
1596,"Tobie Little",TX,Victoria,2018-04-28,1,449.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Rowlett Bikes","Kali Vargas"
27,"Pamala Henry",NY,Bronx,2016-01-19,1,449.00,"Pure Cycles William 3-Speed - 2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel"
30,"Yvone Guerrero",NY,Merrick,2016-01-20,1,449.00,"Pure Cycles William 3-Speed - 2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Marcelene Boyer"
41,"Ingeborg Ellison",NY,Ithaca,2016-01-27,2,898.00,"Pure Cycles William 3-Speed - 2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Marcelene Boyer"
42,"Corene Swanson",NY,"Rego Park",2016-01-27,1,449.00,"Pure Cycles William 3-Speed - 2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel"
57,"Dalia Carson",NY,Rochester,2016-02-04,2,898.00,"Pure Cycles William 3-Speed - 2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel"
63,"Dann Huff",NY,"Huntington Station",2016-02-07,2,898.00,"Pure Cycles William 3-Speed - 2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel"
67,"Lazaro Moran",TX,"Sugar Land",2016-02-09,1,449.00,"Pure Cycles William 3-Speed - 2016","Cruisers Bicycles","Pure Cycles","Rowlett Bikes","Kali Vargas"
78,"Trinidad Chapman",NY,Ronkonkoma,2016-02-16,1,449.00,"Pure Cycles William 3-Speed - 2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel"
95,"Casey Gill",NY,"Port Washington",2016-02-27,1,449.00,"Pure Cycles William 3-Speed - 2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel"
97,"Alpha King",NY,"Rockville Centre",2016-02-28,1,449.00,"Pure Cycles William 3-Speed - 2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel"
98,"Leticia Snyder",NY,Pittsford,2016-02-28,1,449.00,"Pure Cycles William 3-Speed - 2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Marcelene Boyer"
104,"Latasha Hays",NY,Buffalo,2016-03-03,2,898.00,"Pure Cycles William 3-Speed - 2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel"
107,"Kiara Deleon",CA,Anaheim,2016-03-06,1,449.00,"Pure Cycles William 3-Speed - 2016","Cruisers Bicycles","Pure Cycles","Santa Cruz Bikes","Mireya Copeland"
